"","GEOID","Time.Period","Coverage"
"652","12011043100","2015_2019",0.00101525185698627
"653","12011043301","2010_2014",0.00182407574321927
"654","12011043301","2015_2019",0.000820790577903208
"655","12011043302","2010_2014",0.000568375628472874
"656","12011043302","2015_2019",0.00025
"657","12011050100","2010_2014",0.00168168404690591
"658","12011050100","2015_2019",0.000562156268584175
"659","12011050204","2010_2014",0.00204160270031805
"660","12011050204","2015_2019",0.0013312384066356
"661","12011050205","2010_2014",0.0005424860960394
"662","12011050205","2015_2019",0.000439127221519881
"663","12011050206","2010_2014",0.000288590052022289
"664","12011050206","2015_2019",0.00494557357083048
"665","12011050207","2010_2014",0.000347853202566624
"666","12011050207","2015_2019",0.000557741704890929
"667","12011050208","2010_2014",0.000166112956810631
"668","12011050208","2015_2019",0.000315865235805021
"669","12011050301","2010_2014",0.00256729284480295
"670","12011050301","2015_2019",0.000367668998399422
"671","12011050306","2010_2014",0.00056689840837052
"672","12011050306","2015_2019",0.000622023044934545
"673","12011050307","2010_2014",0.000510977236717724
"674","12011050307","2015_2019",0.000357957202057273
"675","12011050308","2010_2014",0.000972769394214904
"676","12011050308","2015_2019",0.000211640211640212
"677","12011050310","2010_2014",0.00165280679897565
"678","12011050310","2015_2019",0.000802473454950367
"679","12011050312","2010_2014",0.00018450184501845
"680","12011050312","2015_2019",0
"681","12011050401","2010_2014",0.000294483412106671
"682","12011050401","2015_2019",0.000226159619228744
"683","12011050402","2010_2014",0.00799333330634606
"684","12011050402","2015_2019",0.00093503072052202
"685","12011050501","2010_2014",0.000153374233128834
"686","12011050501","2015_2019",0.000290069078089372
"687","12011050502","2010_2014",0.000223021260946057
"688","12011050502","2015_2019",0
"689","12011050601","2010_2014",0.000472885936892907
"690","12011050601","2015_2019",0.00132056100071814
"691","12011050602","2010_2014",0.00105870683912931
"692","12011050602","2015_2019",0.000841335854496746
"693","12011050701","2010_2014",0.00125757844027012
"694","12011050701","2015_2019",0.000597578882586792
"695","12011050702","2010_2014",0.000974249413241963
"696","12011050702","2015_2019",0.00034851924067699
"697","12011050800","2010_2014",0.000934021543836207
"698","12011050800","2015_2019",0.000901696725652621
"699","12011050900","2010_2014",0.000978756239967027
"700","12011050900","2015_2019",0.00041361041838725
"701","12011051001","2010_2014",0.00106609589079524
"702","12011051001","2015_2019",0.000766757472826424
"703","12011051002","2010_2014",0.000906545625246204
"704","12011051002","2015_2019",0.00111489868914698
"705","12011060105","2010_2014",0.00483393286363323
"706","12011060105","2015_2019",0.000638243562807638
"707","12011060107","2010_2014",0.00146069206202695
"708","12011060107","2015_2019",0.000830978200002037
"709","12011060109","2010_2014",0.00202584120975129
"710","12011060109","2015_2019",0.0014761143254759
"711","12011060111","2010_2014",0.0024555245575032
"712","12011060111","2015_2019",0.00134505043122504
"713","12011060112","2010_2014",0.00325594090959152
"714","12011060112","2015_2019",0.000450344439000571
"715","12011060113","2010_2014",0.000290360888395827
"716","12011060113","2015_2019",0.000298703579309828
"717","12011060114","2010_2014",0.00234534798988652
"718","12011060114","2015_2019",0.000295026127692672
"719","12011060115","2010_2014",0.000894771670179992
"720","12011060115","2015_2019",8.1799591002045e-05
"721","12011060116","2010_2014",0.00126888174148926
"722","12011060116","2015_2019",0.000269610565238979
"723","12011060117","2010_2014",0.000750217846259378
"724","12011060117","2015_2019",0.000159062725263098
"725","12011060118","2010_2014",0.00330462189431011
"726","12011060118","2015_2019",0.000770065887516747
"727","12011060119","2010_2014",0.00259245269802388
"728","12011060119","2015_2019",0.000906784584584389
"729","12011060120","2010_2014",0.00153421847790503
"730","12011060120","2015_2019",0.000481675698602342
"731","12011060121","2010_2014",0.00290873985692399
"732","12011060121","2015_2019",0.00221735615739025
"733","12011060122","2010_2014",0.00317508380376174
"734","12011060122","2015_2019",0.000328430104614977
"735","12011060123","2010_2014",0.00105170540498617
"736","12011060123","2015_2019",0
"737","12011060124","2010_2014",0
"738","12011060124","2015_2019",7.6219512195122e-05
"739","12011060125","2010_2014",0.00335395738731796
"740","12011060125","2015_2019",0.00264471108471891
"741","12011060126","2010_2014",0.00202798668551574
"742","12011060126","2015_2019",0.00140170542925089
"743","12011060128","2010_2014",0.000526895106800375
"744","12011060128","2015_2019",0.000178862723858003
"745","12011060203","2010_2014",0.000982535382974079
"746","12011060203","2015_2019",0.000239340065383842
"747","12011060206","2010_2014",0.00119846646538564
"748","12011060206","2015_2019",0.000423603694731693
"749","12011060207","2010_2014",0.00104388944179993
"750","12011060207","2015_2019",0.000538575950890409
"751","12011060208","2010_2014",0.00165930564128616
"752","12011060208","2015_2019",0.000806852295061319
"753","12011060209","2010_2014",0.00243391316032629
"754","12011060209","2015_2019",0
"755","12011060210","2010_2014",0.00355639608579978
"756","12011060210","2015_2019",0
"757","12011060211","2010_2014",0.00267932206646836
"758","12011060211","2015_2019",0
"759","12011060212","2010_2014",0.00250305748255914
"760","12011060212","2015_2019",0.00104743316361246
"761","12011060213","2010_2014",0.000382339360620519
"762","12011060213","2015_2019",7.42942050520059e-05
"763","12011060302","2010_2014",9.95520159283225e-05
"764","12011060302","2015_2019",0
"765","12011060303","2010_2014",0
"766","12011060303","2015_2019",0
"767","12011060304","2010_2014",0.000466907202874449
"768","12011060304","2015_2019",0.000224466891133558
"769","12011060306","2010_2014",0.000872273370566244
"770","12011060306","2015_2019",0
"771","12011060401","2010_2014",0.00115381619317641
"772","12011060401","2015_2019",0.00035650623885918
"773","12011060402","2010_2014",0.000551655691454096
"774","12011060402","2015_2019",9.88142292490119e-05
"775","12011060403","2010_2014",0.000368609191223053
"776","12011060403","2015_2019",0.000293104452846724
"777","12011060501","2010_2014",0.000951379228836211
"778","12011060501","2015_2019",0.000258766494678339
"779","12011060503","2010_2014",0.00236558577404993
"780","12011060503","2015_2019",0.000780875545162396
"781","12011060504","2010_2014",0.00303807637824705
"782","12011060504","2015_2019",0.00185900460609737
"783","12011060505","2010_2014",0.000426621433633604
"784","12011060505","2015_2019",0.000167435510345398
"785","12011060603","2010_2014",0.00147151387939648
"786","12011060603","2015_2019",0.000711137991845607
"787","12011060605","2010_2014",0.00085086921291118
"788","12011060605","2015_2019",0.000139178844815588
"789","12011060606","2010_2014",0.000318132853234605
"790","12011060606","2015_2019",0.00232219263382875
"791","12011060607","2010_2014",0.00178998025536077
"792","12011060607","2015_2019",0.000383928077964665
"793","12011060608","2010_2014",0.000894568432028097
"794","12011060608","2015_2019",0.00239354430713618
"795","12011060609","2010_2014",0.00099318339943489
"796","12011060609","2015_2019",0.000154083204930663
"797","12011060700","2010_2014",0.00120365379095472
"798","12011060700","2015_2019",0.000874843767846056
"799","12011060801","2010_2014",0.000888468724377557
"800","12011060801","2015_2019",0.000637450603927305
"801","12011060802","2010_2014",0.0013948336563313
"802","12011060802","2015_2019",0.000466939424194864
"803","12011060900","2010_2014",0.00228617552666153
"804","12011060900","2015_2019",0.000818156672880101
"805","12011061001","2010_2014",0.00261805466667549
"806","12011061001","2015_2019",0.000839795556758062
"807","12011061002","2010_2014",0.000709088438494764
"808","12011061002","2015_2019",0.00042444980246974
"809","12011061100","2010_2014",0.000278122367197066
"810","12011061100","2015_2019",9.35016362786349e-05
"811","12011070101","2010_2014",0.000308466004486945
"812","12011070101","2015_2019",6.37145587766805e-05
"813","12011070102","2010_2014",0.00127766017166485
"814","12011070102","2015_2019",0.000881057268722467
"815","12011070204","2010_2014",0.000567754853700495
"816","12011070204","2015_2019",0.000550547222612175
"817","12011070205","2010_2014",0.00204327940455285
"818","12011070205","2015_2019",0.000431000212247034
"819","12011070207","2010_2014",0.000687895747076127
"820","12011070207","2015_2019",0.000332217047228119
"821","12011070208","2010_2014",0.00188627096328627
"822","12011070208","2015_2019",0.000943203413495434
"823","12011070209","2010_2014",0.0022133883634602
"824","12011070209","2015_2019",0.0016643030004816
"825","12011070210","2010_2014",0.00117428334749252
"826","12011070210","2015_2019",0.000257120808773834
"827","12011070211","2010_2014",0.00121427725424064
"828","12011070211","2015_2019",0.000353520861990821
"829","12011070304","2010_2014",0.00224596002663009
"830","12011070304","2015_2019",0.000636051988609542
"831","12011070305","2010_2014",0.00126877974044897
"832","12011070305","2015_2019",0.0003246983604346
"833","12011070306","2010_2014",0.00290173848713797
"834","12011070306","2015_2019",0.000952263576887874
"835","12011070310","2010_2014",0.00377615612160071
"836","12011070310","2015_2019",0.00112784007597158
"837","12011070311","2010_2014",0.00114753015083509
"838","12011070311","2015_2019",0.000826155260583381
"839","12011070312","2010_2014",0.00190885511786854
"840","12011070312","2015_2019",0.00122043233771086
"841","12011070313","2010_2014",0.00201185445734619
"842","12011070313","2015_2019",0.000771954866314792
"843","12011070314","2010_2014",0.00237120487275524
"844","12011070314","2015_2019",0.0016956224018919
"845","12011070315","2010_2014",0.00176374823692493
"846","12011070315","2015_2019",0.000481265842360429
"847","12011070316","2010_2014",0.00153475656667166
"848","12011070316","2015_2019",0.00130137504153464
"849","12011070317","2010_2014",0.00232626874073629
"850","12011070317","2015_2019",0.00109725096257175
"851","12011070318","2010_2014",0.00277023511819946
"852","12011070318","2015_2019",0.00194285988732641
"853","12011070319","2010_2014",0.00159843274649307
"854","12011070319","2015_2019",0.000569412089607084
"855","12011070320","2010_2014",0.00255687690222733
"856","12011070320","2015_2019",0.000714349164076502
"857","12011070321","2010_2014",0.000156494522691706
"858","12011070321","2015_2019",0.000168918918918919
"859","12011070322","2010_2014",0.00048459898680465
"860","12011070322","2015_2019",0.00038727704220662
"861","12011070401","2010_2014",0.00227038310475401
"862","12011070401","2015_2019",0.000645417336767055
"863","12011070402","2010_2014",0.00198153221485381
"864","12011070402","2015_2019",0.00111969567024285
"865","12011070403","2010_2014",0.00263106052561416
"866","12011070403","2015_2019",0.000550966407877102
"867","12011070404","2010_2014",0.00222181338377523
"868","12011070404","2015_2019",0.000725615446103071
"869","12011070405","2010_2014",0.00216999079124778
"870","12011070405","2015_2019",0.000665000794040267
"871","12011070501","2010_2014",0.00321356263987982
"872","12011070501","2015_2019",0.00218093301338277
"873","12011070502","2010_2014",0.00217036492396226
"874","12011070502","2015_2019",0.000513801965075911
"875","12011070601","2010_2014",0.00047752722997339
"876","12011070601","2015_2019",0.000336102233165909
"877","12011070602","2010_2014",0.00236932203406494
"878","12011070602","2015_2019",0.00130353306823439
"879","12011080101","2010_2014",0.00742018817189828
"880","12011080101","2015_2019",0.00296093570540137
"881","12011080102","2010_2014",0.000482832791253268
"882","12011080102","2015_2019",0.000779970723267887
"883","12011080103","2010_2014",0.00895969825553984
"884","12011080103","2015_2019",0
"885","12011080200","2010_2014",0.00192257881016831
"886","12011080200","2015_2019",0.00127704525305114
"887","12011080402","2010_2014",0.00125283917280921
"888","12011080402","2015_2019",0.00150081856818499
"889","12011080403","2010_2014",0.00100659641412534
"890","12011080403","2015_2019",0.000973256672346959
"891","12011080405","2010_2014",0.000190657769304099
"892","12011080405","2015_2019",0.000743282088316283
"893","12011080406","2010_2014",0.00136514752501503
"894","12011080406","2015_2019",0.000653452536405239
"895","12011080500","2010_2014",0.00058959925533718
"896","12011080500","2015_2019",0.00441562124395273
"897","12011090101","2010_2014",5.89101620029455e-05
"898","12011090101","2015_2019",0.000179858939308877
"899","12011090102","2010_2014",0.00177037759741257
"900","12011090102","2015_2019",0.00131550740873706
"901","12011090200","2010_2014",0.00229402400806894
"902","12011090200","2015_2019",0.00165506682359049
