"","GEOID","Time.Period","County","Claims","Events","Commuting.Zone","Shoreline","cz","Income","Black","Hispanic","Pop.Density","Renters","Density","House.Age","Built","Flood.Factor","T","policies","aveUnits","Coverage","SFHA","Risk.Diff"
"110","01097003502","2010_2014","01097",1,0,"Mobile",1,11001,99270,3.29215556250282,0.344307479619505,1653.59657502383,15.4503882724418,"Low Density(Suburban)",1974,"1970-1989",0.085992908,0,64.6,1141,0.768387759815279,0.177305,-8.4219858
"111","01097003502","2015_2019","01097",0,0,"Mobile",1,11001,103982.2,0.856179386526122,0.183424749577592,1617.85734034711,10.0112544941907,"Low Density(Suburban)",1967,"1950-1969",0.085992908,1,71.8,1154,0.844876987228636,0.177305,-8.4219858
"112","01097003606","2010_2014","01097",0,0,"Mobile",1,11001,45082.2,18.0997570766884,2.51052926372454,3143.48934728044,53.6892850366449,"Moderate and High Density(Suburban and Urban)",1977,"1970-1989",0.155660377,0,73,1634,0.605323065301514,1.6037736,-13.9622641
"113","01097003606","2015_2019","01097",0,0,"Mobile",1,11001,35262.6,18.8436413009263,9.64240546917488,3148.02331333837,57.2370913503747,"Moderate and High Density(Suburban and Urban)",1979,"1970-1989",0.155660377,1,57.4,1841,0.421016283098818,1.6037736,-13.9622641
"114","01097003703","2010_2014","01097",0,0,"Mobile",1,11001,39972.2,27.630837339035,4.44078309190005,2119.30740879903,71.0848357076111,"Low Density(Suburban)",1996,"After 89",0.050209205,0,42.6,1940,0.295113755871247,0.6973501,-4.3235704
"115","01097003703","2015_2019","01097",1,0,"Mobile",1,11001,43481.8,25.6131158108273,6.40881981107154,2403.28915348708,72.4816907722864,"Low Density(Suburban)",1999,"After 89",0.050209205,1,41.4,2068,0.26863008777734,0.6973501,-4.3235704
"116","01097003708","2010_2014","01097",4,0,"Mobile",1,11001,71571,18.5343042719002,3.27551391839987,2113.70244517621,12.6663742576171,"Low Density(Suburban)",1991,"After 89",0.06359782,0,23.2,1890,0.162879381989868,1.6353725,-4.7244095
"117","01097003708","2015_2019","01097",2,0,"Mobile",1,11001,61711.2,23.3159751593235,2.69432876282028,2505.2488381326,28.2468195119451,"Low Density(Suburban)",1988,"1970-1989",0.06359782,1,34.2,2057,0.222294567799132,1.6353725,-4.7244095
"118","01097003710","2010_2014","01097",1,0,"Mobile",1,11001,44362,29.1946675682804,1.52335185958828,2317.00078979782,43.4265671359835,"Low Density(Suburban)",1973,"1970-1989",0.083123426,0,17.8,2059,0.113307912361068,1.511335,-6.8010076
"119","01097003710","2015_2019","01097",2,0,"Mobile",1,11001,46809.4,33.150592125697,2.75821096805689,2155.87106550621,37.4824155568386,"Low Density(Suburban)",1977,"1970-1989",0.083123426,1,29,2091,0.184643853721751,1.511335,-6.8010076
"120","01097003800","2010_2014","01097",0,0,"Mobile",1,11001,32917.2,43.9895139242495,0.77471057389205,38.4811954843676,32.9855230116382,"Very Low Density(Rural)",1962,"1950-1969",0.314304462,0,28.6,677,0.57213425979969,21.1942257,-10.2362205
"121","01097003800","2015_2019","01097",0,0,"Mobile",1,11001,33001.2,54.541007120616,0,34.115351785012,37.1705579950125,"Very Low Density(Rural)",1953,"1950-1969",0.314304462,1,30,604,0.673507910197465,21.1942257,-10.2362205
"122","01097005000","2010_2014","01097",1,0,"Mobile",1,11001,31044.6,67.1290375251653,0,1730.70810638443,21.7004964739878,"Low Density(Suburban)",1958,"1950-1969",0.178928247,0,31,789,0.531782958130882,8.9009991,-8.9918256
"123","01097005000","2015_2019","01097",0,0,"Mobile",1,11001,25791.8,80.1403938614733,0,1430.44228730924,31.7149045189683,"Low Density(Suburban)",1962,"1950-1969",0.178928247,1,27.4,718,0.516370307535586,8.9009991,-8.9918256
"124","01097005100","2010_2014","01097",1,0,"Mobile",1,11001,23309.8,54.7438448328017,3.59674118317268,4305.89225709332,52.5630056739957,"Moderate and High Density(Suburban and Urban)",1963,"1950-1969",0.111260054,0,48,586,1.11379236997544,2.8150134,-8.310992
"125","01097005100","2015_2019","01097",0,0,"Mobile",1,11001,21290,57.457111824536,4.75994911211783,4093.65970592222,46.4548148276205,"Moderate and High Density(Suburban and Urban)",1963,"1950-1969",0.111260054,1,45.6,529,1.17236218695968,2.8150134,-8.310992
"126","01097005300","2010_2014","01097",1,0,"Mobile",1,11001,35121.8,25.3501186439221,0.56319443357428,986.077514853645,38.9365031031392,"Very Low Density(Rural)",1963,"1950-1969",0.424345848,0,215.2,992,2.95760943081835,25.7110353,-16.7235495
"127","01097005300","2015_2019","01097",5,0,"Mobile",1,11001,33723.2,33.4408923470078,3.86097164544485,1020.3523810746,44.8844000567124,"Low Density(Suburban)",1965,"1950-1969",0.424345848,1,175.4,904,2.644777516447,25.7110353,-16.7235495
"128","01097005400","2010_2014","01097",1,0,"Mobile",1,11001,44743.8,10.6543251668677,9.77548093797936,1134.46468925646,36.3572998173963,"Low Density(Suburban)",1975,"1970-1989",0.198298777,0,355.2,1948,2.48520416358116,14.8856991,-4.9441786
"129","01097005400","2015_2019","01097",6,0,"Mobile",1,11001,48677,13.5276443039654,1.01484294978865,1185.8607940498,43.0432945859788,"Low Density(Suburban)",1976,"1970-1989",0.198298777,1,358,2031,2.40227439832452,14.8856991,-4.9441786
"130","01097005500","2010_2014","01097",2,0,"Mobile",1,11001,42051,17.5615243830742,1.16103775690648,1700.92424557302,37.4293739737183,"Low Density(Suburban)",1973,"1970-1989",0.470502549,0,326.4,1199,3.71263822424725,38.0917698,-8.9584851
"131","01097005500","2015_2019","01097",6,0,"Mobile",1,11001,45709.2,21.6270885173244,4.25997662538189,1582.41722846343,42.276740422369,"Low Density(Suburban)",1973,"1970-1989",0.470502549,1,254.2,1173,2.95452068372829,38.0917698,-8.9584851
"132","01097005600","2010_2014","01097",1,0,"Mobile",1,11001,53800.8,13.7082198612118,0.211573866304672,881.506558549042,14.7489407936011,"Very Low Density(Rural)",1982,"1970-1989",0.226273458,0,324.4,2832,1.55946214723762,9.4369973,-13.1903485
"133","01097005600","2015_2019","01097",10,0,"Mobile",1,11001,57497.2,15.7117178754995,0.514828076730725,901.169242369543,18.905780386883,"Very Low Density(Rural)",1978,"1970-1989",0.226273458,1,302.6,2814,1.46367920277281,9.4369973,-13.1903485
"134","01097005700","2010_2014","01097",1,0,"Mobile",1,11001,60703.6,10.7487400975394,0.057738548204723,76.9316226080811,12.1014250215598,"Very Low Density(Rural)",1988,"1970-1989",0.169779992,0,190.4,2759,0.937626745954789,8.9041096,-8.0738896
"135","01097005700","2015_2019","01097",1,0,"Mobile",1,11001,61893.8,14.2547781904065,0.190451026249962,81.5855384989944,14.4711611849066,"Very Low Density(Rural)",1993,"After 89",0.169779992,1,177.6,2724,0.885568424460578,8.9041096,-8.0738896
"136","01097005900","2010_2014","01097",0,0,"Mobile",1,11001,43354,22.8361627786636,0.822773968829554,27.4004784222147,17.4126587870678,"Very Low Density(Rural)",1987,"1970-1989",0.112415232,0,8.66666666666667,1705,0.0646687641288212,5.2947313,-5.9467919
"137","01097005900","2015_2019","01097",0,0,"Mobile",1,11001,47234.6,6.23498522354956,1.90825969002453,25.7662303583696,19.3465911429979,"Very Low Density(Rural)",1989,"1970-1989",0.112415232,1,11.6,1718,0.0874590111090723,5.2947313,-5.9467919
"138","01097006103","2010_2014","01097",1,0,"Mobile",1,11001,34465.6,65.678964171465,1.44877075220914,609.867500428518,25.8761403046207,"Very Low Density(Rural)",1973,"1970-1989",0.082857143,0,62.8,2134,0.397113727404223,6,-2.2857143
"139","01097006103","2015_2019","01097",0,0,"Mobile",1,11001,40493.4,76.6453124429246,0,700.834144030678,27.0695433598354,"Very Low Density(Rural)",1977,"1970-1989",0.082857143,1,45.4,2081,0.293170195836617,6,-2.2857143
"140","01097006105","2010_2014","01097",0,0,"Mobile",1,11001,47033.2,23.4678267944825,1.87557798676462,234.737792071494,9.33322091711654,"Very Low Density(Rural)",1983,"1970-1989",0.09515528,0,77.4,2658,0.392898768983208,4.9440994,-4.5714286
"141","01097006105","2015_2019","01097",1,0,"Mobile",1,11001,55523.8,23.1193361332391,1.49029800485744,257.582978271843,13.2604915350444,"Very Low Density(Rural)",1985,"1970-1989",0.09515528,1,39.2,2628,0.198945537636418,4.9440994,-4.5714286
"142","01097006402","2010_2014","01097",0,0,"Mobile",1,11001,33172,20.4675650828934,0.859468035872789,705.206220718187,32.9003575767949,"Very Low Density(Rural)",1983,"1970-1989",0.101973684,0,24.6,1775,0.18450993073018,1.3157895,-8.8815789
"143","01097006402","2015_2019","01097",0,0,"Mobile",1,11001,45217.2,21.2070568020024,3.81093399548215,688.124987957995,37.2978125533098,"Very Low Density(Rural)",1986,"1970-1989",0.101973684,1,17,1848,0.12087523127822,1.3157895,-8.8815789
"144","01097006404","2010_2014","01097",1,0,"Mobile",1,11001,66452.8,20.1985845667265,2.53532886953065,1775.00142353242,21.4925764790555,"Low Density(Suburban)",1997,"After 89",0.047136564,0,123,4140,0.400962397979221,0.1321586,-4.5814978
"145","01097006404","2015_2019","01097",1,0,"Mobile",1,11001,62144.4,23.6165099681158,3.65527748604182,1909.94456362479,31.3621786765642,"Low Density(Suburban)",1994,"After 89",0.047136564,1,149.8,4141,0.489240704153265,0.1321586,-4.5814978
"146","01097006406","2010_2014","01097",3,0,"Mobile",1,11001,82753,9.46508561380335,6.0836319721688,649.231911731708,5.53174126677456,"Very Low Density(Rural)",2000,"After 89",0.050524053,0,61.8,2884,0.287873750722107,0.6449879,-4.4074174
"147","01097006406","2015_2019","01097",4,0,"Mobile",1,11001,91720.2,13.1767154802178,3.24735761614832,742.333389815757,9.33204214398992,"Very Low Density(Rural)",2001,"After 89",0.050524053,1,70,3063,0.307330591563246,0.6449879,-4.4074174
"148","01097006407","2010_2014","01097",0,0,"Mobile",1,11001,72574,3.90937988125448,0,96.2801150446648,7.23848021497071,"Very Low Density(Rural)",1995,"After 89",0.070731064,0,62.8,2246,0.377074561169356,1.5835313,-5.4895751
"149","01097006407","2015_2019","01097",0,0,"Mobile",1,11001,75593.4,6.45237072470408,0.933552313124223,93.3619652926266,10.0608408834493,"Very Low Density(Rural)",1995,"After 89",0.070731064,1,137,2424,0.767037907055146,1.5835313,-5.4895751
"150","01097006501","2010_2014","01097",1,0,"Mobile",1,11001,53480,13.7293229060381,0.873625339805772,316.399199987753,15.5294939312047,"Very Low Density(Rural)",1992,"After 89",0.078549849,0,22.4,1971,0.150448237233538,1.2084593,-6.6465256
"151","01097006501","2015_2019","01097",1,0,"Mobile",1,11001,58980.8,13.1759688207756,1.60408289940787,332.374169717477,13.7984743998865,"Very Low Density(Rural)",1992,"After 89",0.078549849,1,30.6,1937,0.21098062255386,1.2084593,-6.6465256
"152","01097006502","2010_2014","01097",2,0,"Mobile",1,11001,59056,4.19344079209336,1.77121006359246,197.034752908455,14.0026989041076,"Very Low Density(Rural)",1999,"After 89",0.076803964,0,87.8,4445,0.264986656579383,1.3936203,-6.2867761
"153","01097006502","2015_2019","01097",4,0,"Mobile",1,11001,63890.4,6.31027406012529,3.22452613203022,209.508755204865,7.69317500419659,"Very Low Density(Rural)",1996,"After 89",0.076803964,1,83.2,4734,0.235251338513794,1.3936203,-6.2867761
"154","01097006801","2010_2014","01097",3,0,"Mobile",1,11001,73867.6,11.8308129156875,2.48749497185366,998.977060360709,12.6244045215124,"Very Low Density(Rural)",1993,"After 89",0.056660311,0,16.8,3204,0.0668585082245292,0.3268864,-5.3391447
"155","01097006801","2015_2019","01097",4,0,"Mobile",1,11001,78776.2,15.5619934824828,2.33139974785125,1027.27094906885,9.53619998920035,"Low Density(Suburban)",1993,"After 89",0.056660311,1,25.6,3139,0.106623434211666,0.3268864,-5.3391447
"156","01097006901","2010_2014","01097",4,0,"Mobile",1,11001,31221.8,13.5271634859314,2.56275611621283,1148.52813074679,50.4949937416596,"Low Density(Suburban)",1990,"After 89",0.089809384,0,38.4,3164,0.16098678732289,1.9061584,-7.07478
"157","01097006901","2015_2019","01097",0,0,"Mobile",1,11001,38826.2,18.0267130590216,11.6611425222383,1170.73732137934,44.442813908793,"Low Density(Suburban)",1985,"1970-1989",0.089809384,1,64.8,3260,0.266690443222856,1.9061584,-7.07478
"158","01097007000","2010_2014","01097",6,0,"Mobile",1,11001,58016.6,2.24739284992543,0.990766288600274,323.066721390073,21.9176363733456,"Very Low Density(Rural)",1980,"1970-1989",0.793360046,0,1687.6,2250,10.2374544022404,48.5403549,-30.7956497
"159","01097007000","2015_2019","01097",18,0,"Mobile",1,11001,61845.4,2.87523140371518,2.91451979594014,306.36112274372,21.8417383727644,"Very Low Density(Rural)",1982,"1970-1989",0.793360046,1,1299.8,2114,8.39135872663228,48.5403549,-30.7956497
"160","01097007101","2010_2014","01097",1,0,"Mobile",1,11001,43887.4,9.54072059353839,4.20233365646836,850.990035524856,22.950715591938,"Very Low Density(Rural)",1979,"1970-1989",0.042049299,0,14.75,1928,0.0997267664035417,1.4499758,-2.7549541
"161","01097007103","2010_2014","01097",4,0,"Mobile",1,11001,49688.4,8.60324083527663,0,205.735072741533,18.34348125323,"Very Low Density(Rural)",1984,"1970-1989",0.300091771,0,782.4,1634,6.5338292944795,16.2434995,-13.7656776
"162","01097007103","2015_2019","01097",4,0,"Mobile",1,11001,52096.6,6.91854778420645,1.86080104740673,180.758447323719,18.1147103799099,"Very Low Density(Rural)",1987,"1970-1989",0.300091771,1,547.8,1468,5.09093656723811,16.2434995,-13.7656776
"163","01097007201","2010_2014","01097",2,0,"Mobile",1,11001,32909.8,3.17083078265097,1.10646631093903,155.972638723096,20.1109012357195,"Very Low Density(Rural)",1992,"After 89",0.164779874,0,127.6,1027,1.69188389672664,11.6352201,-4.8427673
"164","01097007201","2015_2019","01097",6,0,"Mobile",1,11001,44351.2,2.18419448303589,1.93822958915738,160.339029765104,18.8462396471112,"Very Low Density(Rural)",1990,"After 89",0.164779874,1,85.8,1097,1.06329513174218,11.6352201,-4.8427673
"165","01097007202","2010_2014","01097",114,1,"Mobile",1,11001,56153.8,1.81224958225604,1.67847835795218,75.7496595643462,18.8813576008399,"Very Low Density(Rural)",1988,"1970-1989",0.835953963,0,3288.4,2577,17.420400627425,71.567515,-12.0278813
"166","01097007202","2015_2019","01097",283,2,"Mobile",1,11001,62062.6,3.94450739001443,2.02011033311756,83.5129427870748,16.9616198137816,"Very Low Density(Rural)",1990,"After 89",0.835953963,1,2149.8,2707,10.8399171438448,71.567515,-12.0278813
"167","01097007300","2010_2014","01097",16,0,"Mobile",1,11001,33050,7.18738388659557,1.65387430515237,117.95337494999,33.3161132883022,"Very Low Density(Rural)",1977,"1970-1989",0.815954119,0,467.4,1825,3.49254962808298,64.3639207,-17.2314912
"168","01097007300","2015_2019","01097",22,0,"Mobile",1,11001,36934.8,9.57375707854433,4.70020416212442,120.778708438006,44.4398521485793,"Very Low Density(Rural)",1990,"After 89",0.815954119,1,347.4,1651,2.86860925262358,64.3639207,-17.2314912
"169","01097007400","2010_2014","01097",4,0,"Mobile",1,11001,26669.6,47.288751848928,0.546865489536375,669.23188562097,38.8606680342176,"Very Low Density(Rural)",1970,"1970-1989",0.444648318,0,379.4,1684,3.07178853087243,16.0856269,-28.3792049
"170","01097007400","2015_2019","01097",2,0,"Mobile",1,11001,37153,52.7003189424294,0,575.992919940451,38.7505677969874,"Very Low Density(Rural)",1971,"1970-1989",0.444648318,1,385.6,1481,3.55065398780656,16.0856269,-28.3792049
"171","01097007600","2010_2014","01097",0,0,"Mobile",1,11001,17471.6,97.0502359938762,0.015625,1946.90080183804,52.1650315888656,"Low Density(Suburban)",1959,"1950-1969",0.141839378,0,10.6666666666667,1088,0.129133877476642,7.1243523,-7.0595855
"172","01129044100","2010_2014","01129",0,0,"Mobile",0,11001,47115.8,26.270216486594,0,14.5390846054548,10.164119895204,"Very Low Density(Rural)",1980,"1970-1989",0.171706817,0,7.25,1497,0.0613905049577828,12.9164531,-4.2542286
"173","12033001104","2010_2014","12033",3,0,"Pensacola",1,10900,48342.2,12.8272692032925,4.44207785333654,3077.08065083628,26.5444279007646,"Moderate and High Density(Suburban and Urban)",1975,"1970-1989",0.050712053,0,149.6,2972,0.682624285695996,0,-5.0712053
"174","12033001104","2015_2019","12033",1,0,"Pensacola",1,10900,46207.4,16.061115323431,5.74474051753694,3249.56603682815,37.4470897864685,"Moderate and High Density(Suburban and Urban)",1973,"1970-1989",0.050712053,1,237.4,2790,1.15719408623279,0,-5.0712053
"175","12033001201","2010_2014","12033",18,0,"Pensacola",1,10900,33245.8,24.3674691557763,8.99394301540996,1799.04608200716,64.568358849533,"Low Density(Suburban)",1980,"1970-1989",0.162681913,0,120.2,2578,0.631946398670022,3.7941788,-12.4740125
"176","12033001201","2015_2019","12033",3,0,"Pensacola",1,10900,37275.4,27.8160981620865,4.85247930909853,1860.63602409637,64.3729090491976,"Low Density(Suburban)",1974,"1970-1989",0.162681913,1,185.2,2523,0.997631077191303,3.7941788,-12.4740125
"177","12033001202","2010_2014","12033",4,0,"Pensacola",1,10900,34396,25.4260806065434,3.46159844526884,1984.66736154581,55.206107062881,"Low Density(Suburban)",1978,"1970-1989",0.13325108,0,34.6,1940,0.238802604711263,0.6169031,-12.7082049
"178","12033001202","2015_2019","12033",0,0,"Pensacola",1,10900,34499.4,21.2109118828294,6.2959171620189,2521.16514173944,60.7995937724885,"Low Density(Suburban)",1975,"1970-1989",0.13325108,1,74.2,2088,0.480522536096243,0.6169031,-12.7082049
"179","12033001300","2010_2014","12033",16,0,"Pensacola",1,10900,33105.2,66.6251673725652,1.21190175776168,3153.48906931274,34.2962546505689,"Moderate and High Density(Suburban and Urban)",1959,"1950-1969",0.095471904,0,82.4,1857,0.601185482556515,0.5455537,-9.0016367
"180","12033001300","2015_2019","12033",0,0,"Pensacola",1,10900,35579,64.8188576184862,3.82540430009906,3334.99795169684,43.0456001632874,"Moderate and High Density(Suburban and Urban)",1961,"1950-1969",0.095471904,1,77.6,1833,0.573360117913018,0.5455537,-9.0016367
"181","12033001402","2010_2014","12033",10,0,"Pensacola",1,10900,34136.4,36.6268140819885,7.64122500291858,1534.36460292448,38.9451746907092,"Low Density(Suburban)",1977,"1970-1989",0.095286195,0,146.8,3021,0.658818832297961,0.8417508,-8.6868687
"182","12033001402","2015_2019","12033",2,0,"Pensacola",1,10900,40797,34.8548706487503,6.49339440234192,1708.33234967722,45.3516680277637,"Low Density(Suburban)",1976,"1970-1989",0.095286195,1,195.8,3121,0.851949578220157,0.8417508,-8.6868687
"183","12033002300","2010_2014","12033",47,1,"Pensacola",1,10900,43788.2,6.05352529959459,2.52367979766352,2005.77791450286,30.8417200074841,"Low Density(Suburban)",1955,"1950-1969",0.328615809,0,2359.8,2643,12.187515944438,39.661719,6.8001381
